customer_id,orig_month,age,income,debt_income,bureau_score,utilization,prev_delin_24m,tenure_months,amount,term_months,unemp,rate,infl,default_12m,months_since_orig,product_CC,product_PL,channel_Digital,channel_Partner,region_N,region_S
236,2022-01-06,38,30701.37,0.5393,820.0,0.4122,0,54,33140.33,24,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,1,0
238,2023-01-06,24,24426.11,0.3485,678.7,0.2227,0,44,44631.76,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,0,1,0,0
242,2022-01-01,46,23602.15,0.2781,721.4,0.4151,1,14,51132.47,24,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,0,0,0
244,2024-01-03,29,42232.33,0.3433,523.7,0.1919,0,94,17171.38,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,0,0,0,0
245,2023-01-09,23,22057.95,0.4257,717.6,0.2546,0,32,30041.66,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,0,0,0,0
248,2023-01-10,42,37189.56,0.0926,732.4,0.203,0,61,43656.99,24,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,0,1,0
249,2022-01-04,44,29824.79,0.2716,590.8,0.4023,0,44,120274.47,24,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,0,0,0,0,0
250,2024-01-07,42,12554.94,0.3507,684.4,0.2089,2,16,28840.17,12,4.745033147,7.574736898,4.712300248,1,12.02365308804205,1,0,0,0,0,0
251,2022-01-10,18,38249.64,0.0238,646.5,0.3349,0,35,42210.77,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,1,0
252,2022-01-10,39,50580.14,0.2863,708.8,0.2039,0,57,37494.65,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,0,1
253,2022-01-09,19,38038.06,0.9162,621.4,0.5555,0,2,28118.71,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,1,0,0,0
254,2022-01-09,32,28987.12,0.3095,696.8,0.1812,0,23,29510.9,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,1,0,1,0,0,0
256,2023-01-04,31,19171.78,0.4153,594.9,0.3555,0,26,39330.1,24,3.932457295,7.355438675,4.231368399,1,24.113009198423125,0,1,1,0,0,0
257,2022-01-05,41,23055.72,0.4314,639.0,0.4878,0,35,31934.74,36,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,1,0,0,0
258,2022-01-08,29,21686.63,0.3809,708.7,0.5249,0,7,8288.71,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,1,0,1,0,0,0
259,2023-01-05,52,17599.3,0.5416,681.3,0.3671,1,23,22074.4,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,1,0,1,0,1,0
260,2023-01-03,41,35159.34,0.3276,650.1,0.3512,0,29,48738.96,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,1,0,0,1
261,2023-01-02,47,34480.38,0.3369,715.8,0.252,1,28,51838.3,18,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,1,0,0
264,2024-01-01,36,24582.03,0.2072,707.9,0.2081,1,64,200047.31,18,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,0,0,0,0,0
266,2023-01-03,27,16731.02,0.3034,635.3,0.4566,0,28,42289.41,18,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,1,0,1,0
267,2022-01-06,40,18408.32,0.6164,656.1,0.2766,0,141,120789.58,18,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,1,0
268,2022-01-12,36,14906.82,0.1754,686.1,0.5392,0,39,42671.08,18,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,1,0,1,0,0
269,2022-01-04,34,47757.77,0.1586,642.9,0.4248,0,11,52044.52,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,1,0,1,0,0
271,2022-01-10,29,18020.38,0.463,672.6,0.0981,0,14,21236.02,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,1,0,0,1,0,0
272,2023-01-07,44,24185.31,0.1812,627.9,0.2412,1,39,109504.62,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,0,1,0,1,0
273,2022-01-09,43,17267.69,0.2172,716.4,0.3905,1,18,74135.0,24,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,1,0,0,1
275,2022-01-07,43,48039.46,0.234,681.6,0.6279,0,37,53677.05,18,3.856963842,7.252470952,4.250438845,1,36.00525624178712,0,1,0,0,0,0
276,2023-01-10,27,35422.23,0.2768,676.3,0.5536,1,10,34494.47,24,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,0,0,0
278,2023-01-10,31,28452.62,0.2553,578.0,0.7386,0,14,53365.27,18,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,1,0,0
283,2024-01-01,44,20056.43,0.3573,662.3,0.6707,0,5,57198.69,24,3.984338763,7.382953471,4.249540775,1,12.220762155059132,0,1,1,0,0,0
284,2024-01-01,55,24931.57,0.7052,706.0,0.7912,2,58,37648.77,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,1,0,0,0,0,0
286,2023-01-06,42,22681.17,0.3731,772.2,0.3682,1,161,36894.75,24,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,0,0,0,0
289,2023-01-04,27,52070.94,0.1112,646.5,0.6965,0,4,26645.43,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,1,0,0,0,0,0
290,2023-01-06,29,70199.61,0.3591,678.7,0.1878,0,55,26781.02,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,1,0,0,0,1,0
291,2024-01-07,49,23902.23,0.2975,689.9,0.2284,0,7,26786.88,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,1,0,0,0,0,0
293,2022-01-05,35,39272.22,0.0892,670.1,0.356,1,51,145779.04,24,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,0,1,0,0,0
294,2022-01-03,36,18125.01,0.3599,739.6,0.2081,0,75,50024.07,24,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,1,0,0,0
295,2022-01-11,31,25045.26,0.1889,736.3,0.4101,0,28,26315.06,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,0,0
296,2023-01-07,36,12000.0,0.3001,749.1,0.2265,0,43,39357.81,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,0,1,1,0
297,2022-01-07,36,21065.84,0.4064,774.2,0.2885,1,11,56579.82,24,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,1,1,0,0,1
298,2023-01-10,42,35108.36,0.5436,636.4,0.6388,0,73,62298.09,36,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,0,0,0
299,2023-01-11,44,21478.08,0.2068,776.0,0.0714,0,38,45001.06,18,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,0,0,1,0
302,2022-01-11,48,24382.65,0.6685,677.6,0.132,0,22,208752.15,36,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,0,1,0,0,1
305,2024-01-05,38,25144.01,0.2852,607.9,0.1473,1,44,44102.38,24,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,1,0,0,0
306,2024-01-05,46,40557.73,0.3064,732.0,0.157,0,15,410971.79,36,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,0,1,0,1,0
307,2023-01-02,41,85928.03,0.2074,617.7,0.2993,2,6,53733.53,18,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,0,1,0
308,2024-01-07,34,21924.87,0.1077,815.5,0.2491,1,49,59370.03,36,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,1,0,0,0
309,2022-01-06,41,29925.77,0.2075,685.8,0.2187,1,64,32463.05,36,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,0,0
310,2024-01-03,45,25231.35,0.5088,662.9,0.2189,0,35,119637.38,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,0
313,2023-01-01,40,31835.81,0.0341,718.9,0.4747,0,39,114937.17,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,0,0,0,0,1
314,2023-01-02,27,58821.07,0.3297,745.9,0.5009,0,54,79320.93,18,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,1
315,2024-01-02,29,51902.28,0.7471,693.3,0.2723,0,30,20613.69,12,4.39192662,7.532135703,4.380185695,0,12.187910643889618,1,0,1,0,1,0
316,2023-01-05,35,22859.6,0.4056,749.6,0.5191,0,18,69860.13,18,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,0,0,0,0
317,2024-01-07,34,14462.92,0.5331,583.0,0.3106,0,44,39471.04,36,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,1,0,0,1
318,2022-01-09,42,34611.67,0.3025,742.0,0.4207,1,18,19992.3,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,1,0,0,0,0,0
319,2022-01-08,39,45718.82,0.4044,702.4,0.5589,1,53,15892.1,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,1,0,1,0,0,1
320,2022-01-03,52,40984.1,0.284,710.4,0.1945,0,68,79337.31,18,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,0,1,1,0
321,2023-01-08,43,31592.7,0.5085,675.3,0.2475,0,17,19725.65,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,1,0,1,0,0,0
322,2022-01-09,49,29111.44,0.1887,631.1,0.4852,2,36,117695.95,36,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,0,1,0,0,0
323,2023-01-01,29,29218.19,0.391,615.9,0.4575,0,24,41706.26,12,3.936413418,7.112834541,4.26207551,1,24.21156373193167,1,0,0,1,1,0
327,2024-01-01,42,25279.48,0.3061,619.5,0.3334,1,74,81314.85,12,3.984338763,7.382953471,4.249540775,1,12.220762155059132,0,1,0,1,0,1
328,2022-01-05,38,15866.29,0.3056,640.3,0.5312,0,57,58056.93,36,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,1,0,1,0
330,2024-01-02,51,21405.4,0.192,656.3,0.0232,0,27,52731.29,24,4.39192662,7.532135703,4.380185695,1,12.187910643889618,0,1,0,1,0,0
332,2023-01-09,22,24311.32,0.5573,642.1,0.3542,0,11,54004.66,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,0,1,0,0
333,2022-01-08,31,12913.15,0.5178,634.5,0.1304,0,12,242945.87,24,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,0,1,0,0,0
334,2024-01-01,36,26692.74,0.5223,734.3,0.5973,1,31,58799.5,24,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,1,1,0,0,0
335,2023-01-08,42,29074.53,0.2604,621.5,0.3594,0,76,51815.48,18,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,0,0,0,1
336,2024-01-04,35,43321.81,0.4152,625.8,0.2182,1,64,170580.23,36,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,0,1,0,0,0
337,2023-01-04,24,39320.91,0.3897,647.0,0.7961,0,31,43680.99,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,1,0,0,1
338,2023-01-01,44,34855.76,0.3961,694.9,0.5973,1,97,74668.87,36,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,1,0
339,2022-01-06,34,34726.51,0.6548,732.0,0.2597,2,21,76612.23,18,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,0
342,2023-01-08,45,67415.95,0.1072,686.0,0.2551,0,66,83783.4,18,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,0,0,0,0
343,2022-01-10,44,65615.02,0.2537,587.6,0.2255,0,8,71012.44,18,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,1,0
344,2024-01-03,44,33795.03,0.477,698.6,0.17,0,11,106698.48,18,4.335647963,7.37584152,4.507774789,1,12.155059132720105,0,0,1,0,0,0
345,2023-01-06,32,21030.81,0.193,677.8,0.5634,0,13,48424.45,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,0,0,1,0
346,2024-01-03,45,60874.15,0.5026,699.0,0.3983,0,35,30652.87,12,4.335647963,7.37584152,4.507774789,1,12.155059132720105,1,0,1,0,0,0
347,2022-01-04,38,26273.12,0.4448,659.5,0.3623,0,51,24544.54,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,1,0,1,0,0,0
348,2022-01-08,25,33590.8,0.3169,602.5,0.3965,0,16,30511.48,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,1,0,1,0,0,0
349,2024-01-07,33,30303.35,0.0994,701.8,0.1804,0,35,78162.98,36,4.745033147,7.574736898,4.712300248,1,12.02365308804205,0,1,0,1,1,0
350,2022-01-03,33,34683.2,0.2802,610.1,0.1152,0,45,25736.18,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,1,0,0,1,1,0
351,2024-01-05,40,25097.73,0.3215,598.5,0.3524,0,6,67904.44,18,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,0,0,0,1
352,2023-01-06,42,38896.62,0.7007,728.6,0.4991,0,18,23856.43,24,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
353,2022-01-01,26,33903.02,0.5287,744.1,0.379,1,27,66196.37,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,0,0,0
355,2024-01-06,36,43443.43,0.1494,722.6,0.335,0,11,16959.76,12,4.718611396,7.444710794,4.886401043,0,12.056504599211562,1,0,1,0,1,0
358,2024-01-07,29,26165.18,0.1927,653.7,0.3731,0,30,33704.05,12,4.745033147,7.574736898,4.712300248,1,12.02365308804205,1,0,0,0,0,0
360,2022-01-05,43,15155.28,0.501,695.9,0.5062,0,29,42365.2,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,1,0,0,0
363,2024-01-06,46,16059.46,0.1779,734.8,0.1123,1,38,62564.7,18,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,1,0,0,0,0
368,2023-01-10,38,27149.36,0.4185,685.1,0.4392,0,57,136002.05,24,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,0,0,0,1,0
371,2023-01-01,31,21388.76,0.2894,738.2,0.2471,1,49,43690.95,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,0,1
372,2022-01-02,40,29824.79,0.5623,697.1,0.5323,0,10,72879.25,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,1,0,0,1,0,0
373,2022-01-08,21,25217.71,0.1393,645.0,0.5323,0,38,34497.86,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,1,0,1,0,0,0
374,2022-01-02,47,65628.07,0.319,775.2,0.1437,0,48,65258.96,36,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,1,0,0,0
375,2023-01-07,49,74154.59,0.0358,761.2,0.1853,0,35,47817.01,18,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,1,0,1,0
376,2022-01-01,53,33944.12,0.3469,611.5,0.1709,0,16,72978.54,24,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,0,0,0
377,2022-01-11,18,27836.46,0.5384,653.8,0.407,1,104,27792.17,12,3.78765321,7.324045255,4.187300189,0,35.873850197109064,1,0,1,0,1,0
378,2022-01-11,42,15353.63,0.1583,645.3,0.3607,0,22,51488.22,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,0,0
379,2024-01-06,39,22197.82,0.1425,628.4,0.5423,0,48,51028.5,18,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,1,1,0,0,0
380,2022-01-11,18,22275.33,0.221,626.8,0.526,0,9,59750.5,36,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,1,0
382,2022-01-08,36,72226.94,0.434,704.1,0.5868,0,48,64236.77,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,1,0,0,1
384,2023-01-12,29,62786.98,0.2183,617.0,0.3072,0,37,33107.88,12,3.931777989,7.323930473,4.388642794,0,23.850197109067015,1,0,1,0,1,0
385,2022-01-11,38,34038.5,0.1857,729.6,0.4606,0,13,42700.41,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,0,0
386,2022-01-02,36,36213.87,0.3299,711.9,0.4014,1,36,76905.44,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,0,0,0
387,2023-01-01,40,30068.41,0.0653,624.3,0.2478,0,25,29746.88,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,1,0,0,0,0,0
388,2024-01-01,33,12000.0,0.1329,699.5,0.3965,0,23,16526.79,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,1,0,1,0,1,0
389,2022-01-05,44,20899.15,0.6452,581.5,0.752,0,34,195033.13,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,0,1,0,0,0
390,2022-01-07,45,26957.85,0.4122,694.8,0.3218,0,18,23460.62,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,1,0,0,0
391,2022-01-05,24,39379.49,0.4872,663.5,0.6358,0,3,16142.62,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,0,1,1,0
392,2024-01-05,46,19584.73,0.4617,680.9,0.5285,0,54,40291.95,36,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,1,0,1,0
393,2022-01-04,30,25360.3,0.2356,605.1,0.0649,0,56,25887.17,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,1,0,1,0,0,1
394,2022-01-01,34,17487.63,0.703,722.8,0.5611,0,1,45438.86,24,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,1,0,0,0
395,2023-01-08,46,26603.39,0.1549,749.9,0.4684,1,11,28197.52,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,1,0,0,1,0,0
396,2023-01-02,37,20967.05,0.3402,653.5,0.2558,1,31,22597.78,24,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,0
397,2023-01-12,42,44277.47,0.5009,620.3,0.243,1,46,29745.25,12,3.931777989,7.323930473,4.388642794,0,23.850197109067015,1,0,1,0,0,1
400,2023-01-11,32,28672.01,0.5532,707.8,0.3538,0,42,44348.9,18,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,1,0,0,0
401,2024-01-04,28,52632.0,0.429,659.2,0.3083,0,35,52483.73,36,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,1,0,1,0
403,2023-01-07,43,29131.81,0.3833,595.0,0.4357,0,43,29643.96,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,1,0,0,0
404,2024-01-04,40,41077.05,0.1047,555.8,0.7555,2,55,64069.89,18,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,0,0,0,1
405,2022-01-10,35,30870.19,0.7734,620.4,0.5402,0,34,75223.57,24,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,0,0
406,2024-01-02,44,44010.5,0.6669,641.6,0.4651,1,149,19621.89,12,4.39192662,7.532135703,4.380185695,0,12.187910643889618,1,0,1,0,0,0
407,2022-01-10,36,44079.75,0.2365,625.3,0.6201,1,54,64099.94,24,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,1,0,0
408,2022-01-09,24,30861.85,0.1106,596.6,0.6841,0,5,20744.48,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,1,0,1,0,1,0
410,2024-01-01,41,35216.38,0.34,754.3,0.2165,1,49,111854.89,24,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,0,0,0,0,1
411,2023-01-04,43,41450.18,1.9683,690.9,0.3087,0,33,53984.45,18,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,1,0,0,1
412,2022-01-02,28,52493.48,0.1454,710.4,0.2663,0,81,43708.11,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,1,0,0
413,2022-01-10,30,21373.26,0.3364,747.7,0.7469,0,25,33349.3,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,0,0
415,2023-01-08,32,34128.59,0.2178,631.2,0.4301,0,29,42534.11,36,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,1,0
419,2022-01-01,53,29360.64,0.1515,630.1,0.3129,1,32,24072.41,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,1,0,1,0
420,2022-01-03,39,29304.74,0.542,752.1,0.6988,1,18,143637.49,24,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,0,1,0,0,1
421,2024-01-01,52,12000.0,0.4329,756.8,0.2498,0,2,68461.53,12,3.984338763,7.382953471,4.249540775,1,12.220762155059132,0,1,1,0,0,0
422,2023-01-03,46,50246.25,0.0934,682.1,0.3401,0,21,65851.64,18,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,1,0,0,0
424,2023-01-02,37,12622.09,0.4921,808.9,0.3816,2,29,27184.04,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,1,0,0,0
425,2022-01-07,36,13357.14,0.3347,691.4,0.2355,1,27,16374.23,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,1,0,0,0
426,2022-01-05,48,28762.77,0.599,763.5,0.391,0,50,164537.25,24,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,0,1,0,0,0
427,2023-01-01,32,13246.02,0.5017,743.2,0.474,0,52,36965.43,24,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,1,0
428,2024-01-03,32,24383.48,1.1364,624.6,0.736,0,2,69693.37,18,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,0
429,2022-01-06,39,17177.62,0.2345,724.0,0.4871,0,29,31944.33,24,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,0,0
431,2023-01-01,24,22924.69,0.3081,708.7,0.1395,1,58,37092.74,18,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,0,0
432,2023-01-02,39,29824.79,0.1878,757.3,0.2833,1,49,63252.01,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,1
433,2024-01-04,34,35213.7,0.4269,695.2,0.1161,1,47,68697.66,18,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,1,0,0,1
435,2023-01-07,38,15527.26,0.2372,753.2,0.3379,0,10,59013.66,24,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,1,0,0,1
437,2023-01-01,46,17389.52,0.1711,732.2,0.6874,1,12,230053.19,36,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,0,1,0,1,0
438,2022-01-06,41,38551.38,0.5436,762.1,0.3044,0,42,44008.2,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,0
443,2023-01-09,48,48627.41,0.4263,657.9,0.8626,1,19,34370.94,24,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,0,0
444,2022-01-09,36,61056.91,0.2395,764.5,0.5721,0,106,25187.64,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,1,0,0,0,0,0
445,2024-01-01,38,24351.43,0.5159,705.9,0.4227,1,25,242036.66,18,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,0,0,0,1,0
446,2024-01-01,55,28542.7,0.5064,598.6,0.3351,0,41,26578.14,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,1,0,1,0,0,1
447,2023-01-05,37,17270.69,0.3212,643.1,0.4607,0,101,19830.01,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,1,0,0,0,0,0
448,2024-01-03,52,12710.26,0.3878,651.4,0.6814,0,40,53070.71,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,0
449,2022-01-12,44,23612.34,0.5065,632.4,0.1558,0,31,47173.97,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,1,0,0,0,0
450,2024-01-02,33,54404.5,0.5166,633.2,0.5624,1,78,68114.7,18,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,1,1,0,0,1
452,2022-01-05,43,37035.84,0.2991,653.8,0.5185,0,42,52507.42,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,0,0
453,2023-01-08,31,32924.93,0.3347,693.1,0.5292,0,121,41297.79,36,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,1,0
454,2024-01-04,31,23246.78,0.0517,552.4,0.1749,0,30,60138.26,12,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,0,0,0,1
455,2022-01-03,21,20643.31,0.5252,714.8,0.4558,1,25,50395.53,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,1,0,1,0
456,2024-01-03,48,12992.0,0.2098,689.8,0.6795,1,16,20146.64,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,0,0,1,0
459,2024-01-05,40,41615.01,0.3234,622.1,0.2997,0,21,56012.88,36,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,0,0,0,0
461,2023-01-04,38,30608.62,0.4121,707.5,0.7299,0,4,363284.07,36,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,0,0,0,1,0
462,2023-01-02,42,13552.71,0.1229,711.8,0.666,0,21,31515.75,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,0,0,0
463,2022-01-04,34,15562.78,0.2852,611.6,0.0776,0,27,32186.71,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,1,0,1,0,0,1
464,2024-01-07,18,20973.48,0.2045,732.3,0.3754,0,110,41140.94,24,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,0,0,0,1
465,2023-01-02,44,23445.53,0.4577,696.7,0.5313,0,140,52654.6,18,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,1,0
467,2023-01-08,37,20983.78,0.1176,667.3,0.7172,0,31,127113.53,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,0,0
469,2022-01-06,24,30852.86,0.6775,662.9,0.3757,0,49,69360.91,36,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,0,0
470,2022-01-07,18,29187.43,0.5946,711.7,0.3086,0,74,106132.43,18,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,1,1,0,0,0
471,2023-01-03,50,15116.26,0.4393,702.9,0.2525,0,25,88240.71,24,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,0,0,0,1
472,2022-01-02,41,18636.37,0.534,590.2,0.6915,1,6,93629.88,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,1,0,0
473,2023-01-09,22,46027.83,0.2435,697.0,0.0399,0,35,54755.81,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,1,0
474,2024-01-04,33,18072.35,0.4365,686.3,0.1068,1,52,27544.22,12,4.534438078,7.176895148,4.608903316,0,12.12220762155059,1,0,1,0,1,0
475,2024-01-04,42,32784.94,0.6588,676.6,0.1985,0,39,128176.98,24,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,0,1,0,1,0
476,2022-01-10,26,59045.39,0.2725,596.2,0.7673,0,8,60535.66,36,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,1,0,0,1
